student_reg_no,course_code,created_at,updated_at,is_reguler
THAWSEN605,DPEN701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN605,DPENMI2S648,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN605,DPEN502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN605,DPENMI2S272,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN606,DPEN803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN606,DPEN802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN606,DPENMI2S648,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN606,DPEN702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN607,DPEN803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN607,DPEN403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN607,DPENMI2S515,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN608,DPENMI1S719,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN608,DPENCOS312,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN608,DPENCOS843,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN608,DPENMI2S436,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN609,DPEN601,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN609,DPEN501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN609,DPENMI1S273,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN609,DPENCOS622,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN609,DPMT301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN610,DPEN103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN610,DPENCOS566,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN610,DPEN402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN611,DPEN703,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN611,DPEN802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN611,DPENCOS202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN612,DPEN302,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN612,DPEN803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN612,DPENCOS166,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN613,DPENMI2S129,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN613,DPENMI1S653,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN613,DPEN203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN613,DPENCOS202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN613,DPECCOS735,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN614,DPENMI1S490,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN614,DPEN401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN614,DPEN803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN615,DPEN102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN615,DPEN601,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN615,DPENCOS843,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN615,DPENCOS768,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN616,DPENCOS768,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN616,DPENMI2S847,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN616,DPEN702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN616,DPEN402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN617,DPEN501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN617,DPENCOS843,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN617,DPENCOS202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN617,DPENCOS566,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN618,DPENMI2S847,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN618,DPENCOS843,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN618,DPEN102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN619,DPENCOS312,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN619,DPENMI1S168,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN619,DPENCOS622,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN619,DPEN602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN619,DPGE701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN620,DPEN103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN620,DPEN301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN620,DPENCOS166,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN621,DPENMI1S168,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN621,DPENMI1S590,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN621,DPEN102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN622,DPEN402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN622,DPEN401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN622,DPEN403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN622,DPEN502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN623,DPENMI1S858,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN623,DPEN201,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN623,DPENMI1S320,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN623,DPEN601,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN623,DPBT403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN624,DPENMI2S366,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN624,DPEN401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN624,DPEN402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN624,DPENMI1S719,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN625,DPEN802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN625,DPENCOS566,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN625,DPENMI2S129,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN625,DPENMI1S653,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN625,DPMT201,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN626,DPEN301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN626,DPENMI1S719,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN626,DPEN103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN626,DPENMI2S648,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN627,DPEN501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN627,DPEN401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN627,DPENMI2S272,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN627,DPEN802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN628,DPEN801,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN628,DPEN602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN628,DPEN701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN629,DPENMI2S847,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN629,DPENCOS166,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN629,DPEN701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN629,DPEN201,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN630,DPENMI2S272,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN630,DPENMI1S273,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN630,DPEN402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN630,DPEN302,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN631,DPEN602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN631,DPENMI1S273,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN631,DPENMI1S590,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN632,DPEN603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN632,DPENMI2S436,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN632,DPEN602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN633,DPENMI2S366,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN633,DPENMI1S653,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN633,DPEN502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN633,DPPHCOS267,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN634,DPEN702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN634,DPEN302,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN634,DPEN401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN635,DPEN403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN635,DPENMI1S490,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN635,DPEN401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN636,DPEN801,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN636,DPEN402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN636,DPEN401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN637,DPEN603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN637,DPEN103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN637,DPEN601,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN638,DPEN403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN638,DPEN402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN638,DPENMI1S653,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN638,DPEN701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN639,DPEN401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSEN639,DPENCOS442,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN639,DPENMI1S590,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN640,DPEN802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN640,DPEN102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN640,DPEN402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSEN640,DPEN603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE601,DPAE501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE601,DPAE803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE601,DPAECOS286,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE602,DPAE302,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE602,DPAE502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE602,DPAECOS286,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE602,DPAEMI2S323,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE602,DPCEMI2S531,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE603,DPAECOS456,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE603,DPAE603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE603,DPAE503,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE603,DPAEMI1S824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE604,DPAE401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE604,DPAECOS825,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE604,DPAEMI1S331,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE604,DPAEMI2S323,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE605,DPAEMI2S497,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE605,DPAE503,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE605,DPAEMI1S269,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE606,DPAE203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE606,DPAE503,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE606,DPAEMI1S824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE606,DPAE701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE607,DPAE602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE607,DPAEMI1S793,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE607,DPAEMI2S114,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE607,DPAE501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE607,DPME104,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE608,DPAEMI2S323,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE608,DPAE102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE608,DPAECOS748,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE608,DPAE802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE609,DPAE201,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE609,DPAEMI2S686,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE609,DPAECOS825,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE609,DPAECOS748,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE610,DPAE301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE610,DPAEMI1S608,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE610,DPAEMI1S793,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE610,DPAE401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE611,DPAE602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE611,DPAEMI2S323,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE611,DPAEMI2S867,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE611,DPPHMI1S678,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE612,DPAECOS686,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE612,DPAEMI2S290,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE612,DPAEMI2S686,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE613,DPAECOS748,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE613,DPAEMI2S686,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE613,DPAE103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE613,DPAE203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE614,DPAECOS825,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE614,DPAE801,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE614,DPAE101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE614,DPAEMI2S497,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE615,DPAE403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE615,DPAE702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE615,DPAEMI1S269,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE615,DPAE103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE616,DPAE801,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE616,DPAECOS686,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE616,DPAEMI1S269,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE616,DPAEMI2S714,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE616,DPGE101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE617,DPAE801,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE617,DPAE702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE617,DPAEMI2S290,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE617,DPAE103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE618,DPAEMI1S608,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE618,DPAECOS456,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE618,DPAECOS825,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE618,DPAECOS566,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE618,DPEECOS846,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE619,DPAE602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE619,DPAE603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE619,DPAE202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE619,DPAE402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE620,DPAE602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE620,DPAE601,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE620,DPAE803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE620,DPCH402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE621,DPAE703,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE621,DPAE303,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE621,DPAECOS167,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE621,DPAE402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE622,DPAECOS686,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE622,DPAE503,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE622,DPAEMI2S290,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE622,DPCH702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE623,DPAECOS167,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE623,DPAE801,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE623,DPAECOS566,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE624,DPAE401,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE624,DPAE802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE624,DPAEMI1S793,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE624,DPAE303,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE625,DPAE402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE625,DPAEMI1S525,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE625,DPAECOS286,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE625,DPAE701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE625,DPECMI2S379,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE626,DPAECOS286,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE626,DPAEMI1S793,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE626,DPAEMI2S323,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE626,DPAE202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE627,DPAEMI2S497,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE627,DPAE503,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE627,DPAE301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE627,DPAEMI1S162,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE627,DPCSMI1S594,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE628,DPAEMI1S824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE628,DPAEMI1S331,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE628,DPAE101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE628,DPAECOS566,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE629,DPAEMI1S269,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE629,DPAE603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE629,DPAE502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE629,DPAECOS686,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE630,DPAE103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE630,DPAE403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE630,DPAEMI2S497,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE631,DPAE802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE631,DPAEMI2S714,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE631,DPAEMI2S867,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE631,DPAE301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE632,DPAECOS167,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSAE632,DPAE301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSAE632,DPAE501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
